run,method,depth,iterations,inner_time,outer_time
2,compute_iterations,20,79,3.250,6.474691
2,compute_iterations,20,79,3.500,8.240274
2,compute_iterations,20,79,3.750,26.5586511
2,compute_iterations,20,99,4.000,8.905831
2,compute_iterations,20,99,4.250,8.659073
2,compute_iterations,20,99,4.500,10.951711
2,compute_iterations,20,99,4.750,8.6461279
2,compute_iterations,20,119,5.000,9.869354
2,compute_time,19,50,1.826,5.7353161
2,compute_time,19,100,3.941,9.176560
2,compute_time,19,150,6.708,9.752162
2,compute_time,19,200,8.871,13.888244
2,compute_time,19,250,11.638,14.5824518
2,compute_time,19,300,13.436,17.915042
2,compute_time,19,350,15.598,22.986826
2,compute_time,19,400,18.395,22.238195
2,compute_time,19,450,20.269,24.3960788
2,compute_time,19,500,23.005,29.6137919
2,compute_time,19,550,25.098,29.086509
2,compute_time,19,600,27.071,32.1748142
2,compute_time,19,650,29.909,35.248902
2,compute_time,19,700,31.644,36.694877
2,compute_time,19,750,35.202,42.2487781
2,compute_time,19,800,36.471,51.2028591
2,compute_time,19,850,38.174,41.431756
2,compute_time,19,900,41.665,46.1464721
2,compute_time,19,950,42.908,47.733626
2,compute_time,19,1000,46.118,50.053064
2,compute_time,20,50,2.235,5.832862
2,compute_time,20,100,4.502,10.2928188
2,compute_time,20,150,6.827,11.138063
2,compute_time,20,200,10.103,14.9097132
2,compute_time,20,250,11.472,16.747107
2,compute_time,20,300,14.255,19.396563
2,compute_time,20,350,16.264,20.8359629
2,compute_time,20,400,19.496,23.5508738
2,compute_time,20,450,21.169,37.092152
2,compute_time,20,500,24.136,28.2717348
2,compute_time,20,550,26.014,31.424370
2,compute_time,20,600,28.799,32.8230321
2,compute_time,20,650,30.552,34.388873
2,compute_time,20,700,33.639,38.013092
2,compute_time,20,750,35.751,42.3551562
2,compute_time,20,800,38.710,41.494872
2,compute_time,20,850,41.266,46.436298
2,compute_time,20,900,43.112,47.2954909
2,compute_time,20,950,46.286,50.2115111
2,compute_time,20,1000,48.170,54.745407
3,compute_iterations,19,21,.250,4.486736
3,compute_iterations,19,21,.500,5.003636
3,compute_iterations,19,21,.750,6.4896032
3,compute_iterations,19,42,1.000,7.775371
3,compute_iterations,19,42,1.250,5.764984
3,compute_iterations,19,42,1.500,7.5959242
3,compute_iterations,19,42,1.750,7.357790
3,compute_iterations,19,63,2.000,6.3874231
3,compute_iterations,19,63,2.250,6.454162
3,compute_iterations,19,63,2.500,25.960979
3,compute_iterations,19,63,2.750,16.181771
3,compute_iterations,19,84,3.000,6.4353942
3,compute_iterations,19,84,3.250,7.6436761
3,compute_iterations,19,84,3.500,7.572884
3,compute_iterations,19,84,3.750,7.6049398
3,compute_iterations,19,104,4.000,8.8219228
3,compute_iterations,19,104,4.250,7.594560
3,compute_iterations,19,125,4.750,10.566764
3,compute_iterations,19,125,5.000,10.6653729
3,compute_iterations,20,20,.250,5.3406468
3,compute_iterations,20,20,.500,4.115975
3,compute_iterations,20,20,.750,5.603861
3,compute_iterations,20,40,1.000,5.896370
3,compute_iterations,20,40,1.250,6.507077
3,compute_iterations,20,40,1.500,5.4959228
3,compute_iterations,20,40,1.750,6.116286
3,compute_iterations,20,60,2.000,8.0430231
3,compute_iterations,20,60,2.250,6.050614
3,compute_iterations,20,60,2.500,6.812415
3,compute_iterations,20,79,2.750,7.304611
3,compute_iterations,20,79,3.000,8.8357110
3,compute_iterations,20,79,3.250,7.392208
3,compute_iterations,20,79,3.500,10.297017
3,compute_iterations,20,79,3.750,10.5115179
3,compute_iterations,20,99,4.000,7.333826
3,compute_iterations,20,99,4.250,9.586498
3,compute_iterations,20,119,4.500,10.144555
3,compute_iterations,20,99,4.750,12.351756
